"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00678857485905321,-0.348422352955494,0.347,0.383,1,"UBE2Q2"
0.00690274448928824,0.282703861500968,0.131,0.101,1,"ZNF579"
0.00698034516878266,-0.453477955219577,0.558,0.563,1,"CDKN1A"
0.00746496276033392,0.350116911395976,0.141,0.11,1,"PIGL"
0.00748831515079003,0.311822546776436,0.147,0.116,1,"NEDD1"
0.00759602144747266,0.313320469842737,0.137,0.106,1,"PLCB1"
0.00771640098209065,0.494332603388961,0.132,0.104,1,"FCGR1BP"
0.00775050317828077,-0.640407919122311,0.092,0.121,1,"LRP1B"
0.00783841131913808,0.378299120982165,0.111,0.084,1,"ZRANB1"
0.0078942493670202,0.291766318219993,0.123,0.093,1,"TSNARE1"
0.00796672531136078,0.289800989893658,0.11,0.083,1,"OMA1"
0.00806269089897203,0.264841410505687,0.104,0.077,1,"ZNF717"
0.00810323152667151,0.298607493098059,0.114,0.086,1,"TMCO6"
0.00813661092434975,-0.445953923180881,0.302,0.333,1,"FHIP1A"
0.00814665805495634,0.374594070941419,0.154,0.123,1,"TMTC2"
0.00823004122234552,0.272253940520142,0.145,0.113,1,"ERCC4"
0.0082378415556321,-0.297815344159097,0.445,0.47,1,"SPTAN1"
0.00832083096547504,-0.533938414997897,0.135,0.169,1,"TMEM38B"
0.00839126366830779,-0.350188662857883,0.429,0.457,1,"PFKFB3"
0.00853961105177194,0.326058675250975,0.145,0.112,1,"ABCB10"
0.00858795856064357,0.313660161651785,0.116,0.089,1,"FYCO1"
0.00894621391042286,0.313891251378925,0.12,0.091,1,"KIF1C"
0.00903167508955594,0.300682605886284,0.106,0.079,1,"DSC2"
0.00910325211840394,0.454959338178724,0.121,0.093,1,"SPHK2"
0.00911535094201976,0.331442444704131,0.21,0.174,1,"RSPRY1"
0.00914135350687454,-0.422450991353268,0.289,0.319,1,"CSRNP1"
0.00919981664884942,0.313816770018089,0.125,0.096,1,"SLC2A11"
